channelTitle,videoId,videoTitle,yogaSubject,YogaChallenge,release_date,release_time,duration,viewCount,likeCount,commentCount,defaultLAudioLanguage,videoCategoryLabel
Yoga with Kassandra,HYHfuTdI5TA,Morning Yoga for Beginners - JOYFUL MORNINGS,Morning Yoga,FALSE,2021-06-10,10:15:01,24:45,262309,8999,658,en,Howto & Style
Yoga with Kassandra,yauYAPfEFa8,10 min Morning Yoga Flow (feat. TACO😻),Morning Yoga,FALSE,2021-06-07,10:15:01,12:20,271724,10037,555,en,Howto & Style
Yoga with Kassandra,mvqR5UjgtTo,7-week old foster kittens update 🥰 #Shorts,Other,FALSE,2021-06-06,13:30:51,01:00,94751,2285,100,en,Howto & Style
Yoga with Kassandra,lVUd0Xm9H1g,1 hour Yoga STRENGTH & STRETCH - Intermediate Vin to Yin,Intermediate Yoga,FALSE,2021-06-03,10:15:02,58:20,327786,7076,586,en,Howto & Style
Yoga with Kassandra,BMUH8vnCLbM,15 min Morning SUN SALUTATIONS Yoga Flow,Morning Yoga,FALSE,2021-05-31,10:15:00,15:36,244310,8858,792,en,Howto & Style
Yoga with Kassandra,O_26cYivi-M,Gentle Seated Yoga to START or END Your Day!,Vinyasa Flow Yoga,TRUE,2021-05-27,10:15:00,27:03,587889,14139,1071,en,Howto & Style
Yoga with Kassandra,A9EkgJE4fYU,5 Minute Morning Yoga to FEEL YOUR BEST,Morning Yoga,FALSE,2021-05-24,10:15:00,06:58,380959,8649,229,en,Howto & Style
Yoga with Kassandra,e34X15Hhoqw,30 min Intermediate Vinyasa Yoga - Full Body Flow,Intermediate Yoga,FALSE,2021-05-20,10:15:01,35:36,337114,9722,702,en,Howto & Style
Yoga with Kassandra,IMzxosIffag,10 min Yoga Warm-Up - Pre-Workout & Morning Yoga,Morning Yoga,FALSE,2021-05-17,10:15:00,13:47,391486,12004,538,en,Howto & Style
Yoga with Kassandra,gTdLH5f5vf0,3-week old foster kittens 😻 #Shorts,Other,FALSE,2021-05-04,18:22:44,01:00,75942,2655,155,en,Howto & Style
Yoga with Kassandra,Jm8dP3cGsQI,THANK YOU!!! 🌟 #Shorts,Other,FALSE,2021-05-01,13:37:08,00:57,80457,3114,181,en,Howto & Style
Yoga with Kassandra,duyd-RJeqcU,15 min Yin Yoga Stretches – Day #30 (RELAXING YOGA BEFORE BEDTIME),Yin Yoga,TRUE,2021-04-30,16:00:32,19:20,146275,5524,1150,en,Howto & Style
Yoga with Kassandra,j5Y9Ay6xeXA,15 min Yoga for Sleep – Day #29 (YOGA STRETCHES BEFORE BED),Evening/Bedtime Yoga,TRUE,2021-04-29,16:00:21,15:51,169795,6070,473,en,Howto & Style
Yoga with Kassandra,pt6apYT8b7Y,15 min Evening Yoga Class – Day #28 (YOGA FOR FLEXIBILITY & RELAXATION),Evening/Bedtime Yoga,TRUE,2021-04-28,16:00:21,15:49,143941,5525,472,en,Howto & Style
Yoga with Kassandra,ggns7vm6ULI,15 min Evening Yoga – Day #27 (YOGA FOR SORE MUSCLES),Evening/Bedtime Yoga,TRUE,2021-04-27,16:00:30,17:10,150194,5924,478,en,Howto & Style
Yoga with Kassandra,7yiV2mYBAy4,20 min Yoga for Flexibility – Day #26 (BEDTIME YIN YOGA CLASS),Evening/Bedtime Yoga,TRUE,2021-04-26,16:00:08,19:11,232106,7483,608,en,Howto & Style
Yoga with Kassandra,kS0xDanGfmU,15 min Before Bed Yoga – Day #25 (FULL BODY RELAXING YOGA),Evening/Bedtime Yoga,TRUE,2021-04-25,16:00:15,15:44,170927,5641,530,en,Howto & Style
Yoga with Kassandra,CqtOPk1h_2U,Backyard Yoga Flow 🌿☀️ #Shorts,Tutorial,FALSE,2021-04-24,21:00:37,00:49,60269,1808,109,en,Howto & Style
Yoga with Kassandra,yb-PT-5CVPk,15 min Evening Yoga – Day #24 (WIND DOWN YOGA FLOW),Evening/Bedtime Yoga,TRUE,2021-04-24,16:00:25,14:37,156626,6103,580,en,Howto & Style
Yoga with Kassandra,18374DQy1BA,15 min Evening Yoga Flow – Day #23 (BEDTIME YOGA FULL BODY),Evening/Bedtime Yoga,TRUE,2021-04-23,16:00:03,14:33,155295,5773,476,en,Howto & Style
Yoga with Kassandra,iqa4FxGmVxA,15 min Yin Yoga for Sleep – Day #22 (YOGA FOR FLEXIBILITY & RELAXATION),Evening/Bedtime Yoga,TRUE,2021-04-22,16:00:20,16:19,267944,7900,492,en,Howto & Style
Yoga with Kassandra,y2SbPDGBxGY,15 min Evening Yoga – Day #21 (YOGA FOR HIPS & LOWER BACK),Evening/Bedtime Yoga,TRUE,2021-04-21,16:00:20,15:56,195774,6510,508,en,Howto & Style
Yoga with Kassandra,bSu3k1aJSmE,Checking in... WITH KITTENS 😻 #Shorts,Other,FALSE,2021-04-20,17:41:28,01:00,70441,3430,234,en,Howto & Style
Yoga with Kassandra,vlksFiaWJe0,15 min Evening Yoga Class – Day #20 (RELAXING YOGA STRETCHES BEFORE BED),Evening/Bedtime Yoga,TRUE,2021-04-20,16:00:19,17:45,184006,6008,509,en,Howto & Style
Yoga with Kassandra,fXayji0vLTI,15 min Evening Yoga Stretches – Day #19 (EVENING YOGA FLOW),Evening/Bedtime Yoga,TRUE,2021-04-19,16:00:16,15:23,186515,7180,691,en,Howto & Style
Yoga with Kassandra,QgSKOyXwJTc,15 min Evening Yin Yoga – Day #18 (YOGA STRETCHES BEFORE BED),Evening/Bedtime Yoga,TRUE,2021-04-18,16:00:09,18:07,190020,6077,540,en,Howto & Style
Yoga with Kassandra,meYaItkP3Lk,15 min Evening Yoga Flow – Day #17 (DEEP STRETCHES),Evening/Bedtime Yoga,TRUE,2021-04-17,16:00:17,14:51,231932,8747,648,en,Howto & Style
Yoga with Kassandra,5mGBw5wlyHY,15 min Yoga for Flexibility – Day #16 (EVENING YOGA CLASS),Evening/Bedtime Yoga,TRUE,2021-04-16,16:00:04,15:44,161862,6051,591,en,Howto & Style
Yoga with Kassandra,KZgokMUrq08,15 min Evening Yoga Flow – Day #15 (BEFORE BED YOGA),Evening/Bedtime Yoga,TRUE,2021-04-15,16:00:20,15:19,168213,6048,731,en,Howto & Style
Yoga with Kassandra,xoAvp68A2m0,15 min Sleep Yoga – Day #14 (FULL BODY RELAXING YIN YOGA),Evening/Bedtime Yoga,TRUE,2021-04-14,16:00:33,17:13,173198,5553,597,en,Howto & Style
Yoga with Kassandra,CyxYtdEX2aM,15 min Evening Yoga – Day #13 (YOGA FOR FLEXIBILITY),Evening/Bedtime Yoga,TRUE,2021-04-13,16:00:07,15:57,192994,6726,687,en,Howto & Style
Yoga with Kassandra,Ba2NiKbI9DY,15 min Yoga for Sleep – Day #12 (YOGA FOR HIPS & LOWER BACK),Evening/Bedtime Yoga,TRUE,2021-04-12,16:00:05,15:00,263338,8335,816,en,Howto & Style
Yoga with Kassandra,4W9q0tJdnFc,15 min Evening Yoga Stretches – Day #11 (FULL BODY FLEXIBILITY YOGA),Evening/Bedtime Yoga,TRUE,2021-04-11,16:00:01,15:05,184947,6604,682,en,Howto & Style
Yoga with Kassandra,wrQadkdoe9I,15 min Yin Yoga Class – Day #10 (EVENING YOGA FOR BEGINNERS),Evening/Bedtime Yoga,TRUE,2021-04-10,16:00:31,16:47,259554,7617,768,en,Howto & Style
Yoga with Kassandra,3NHI7BW8_v0,15 min Evening Yoga Flow – Day #9 (HIPS & HAMSTRINGS STRETCH),Evening/Bedtime Yoga,TRUE,2021-04-09,16:00:03,17:04,219264,7216,753,en,Howto & Style
Yoga with Kassandra,Be2fVNWq6Uw,15 min Yoga for Flexibility – Day #8 (EVENING YOGA FULL BODY),Evening/Bedtime Yoga,TRUE,2021-04-08,16:00:03,15:15,292155,9598,855,en,Howto & Style
Yoga with Kassandra,u7rd78aPtZM,15 min Evening Yoga Stretches – Day #7 (BEDTIME YOGA FOR BEGINNERS),Evening/Bedtime Yoga,TRUE,2021-04-07,16:00:20,14:58,310732,9394,1103,en,Howto & Style
Yoga with Kassandra,-Nd3UaLTxJ8,15 min Sleep Yoga – Day #6 (YIN YOGA FOR SORE MUSCLES),Evening/Bedtime Yoga,TRUE,2021-04-06,16:00:00,17:22,308402,9659,1050,en,Howto & Style
Yoga with Kassandra,AZ-o2ak-zW8,15 min Bedtime Yoga – Day #5 (RELAXING YOGA STRETCHES BEFORE BED),Evening/Bedtime Yoga,TRUE,2021-04-05,16:00:04,17:49,459154,13210,1272,en,Howto & Style
Yoga with Kassandra,8w3TiyEC-DU,15 min Yoga for Sleep – Day #4 (EVENING YOGA FLOW),Evening/Bedtime Yoga,TRUE,2021-04-04,16:00:02,17:06,454372,14677,1548,en,Howto & Style
Yoga with Kassandra,DiX--eyFZTA,15 min Evening Yoga Class – Day #3 (YOGA STRETCHES BEFORE BED),Evening/Bedtime Yoga,TRUE,2021-04-03,16:00:04,15:50,646275,18742,2014,en,Howto & Style
Yoga with Kassandra,rD3B5q9FMH0,15 min Yin Yoga Stretches – Day #2 (EVENING YOGA FOR BEGINNERS),Evening/Bedtime Yoga,TRUE,2021-04-02,16:00:22,18:56,604049,18290,2272,en,Howto & Style
Yoga with Kassandra,P295KQMmkh8,15 min Evening Yoga – Day #1 (YOGA FOR FLEXIBILITY AND RELAXATION),Evening/Bedtime Yoga,TRUE,2021-04-01,16:00:08,17:03,1290072,41223,4725,en,Howto & Style
Yoga with Kassandra,hyFB2QRgXwE,EVENING YOGA CHALLENGE: 15 min of Bedtime Yoga for 30 DAYS! (DAY 0 EVENING YOGA MOVEMENT),Evening/Bedtime Yoga,TRUE,2021-03-31,16:00:13,06:40,251488,7119,442,en,Howto & Style
Yoga with Kassandra,0ItYBQK2yHw,5 min Guided Evening Meditation with Positive Affirmations,Meditation,FALSE,2021-03-30,16:00:00,07:21,1001242,20377,1385,en,Howto & Style
Yoga with Kassandra,ssaMwhZlIeE,30 min Evening Yoga for Flexibility - STRETCH & RELAX,Evening/Bedtime Yoga,FALSE,2021-03-25,10:15:02,31:30,1392877,30516,1335,en,Howto & Style
Yoga with Kassandra,0pfbqeo19Mo,20 min Morning Yin Yoga Stretch - FULL BODY FLEXIBILITY,Morning Yoga,FALSE,2021-03-22,11:15:00,18:23,304984,7848,1074,en,Howto & Style
Yoga with Kassandra,wpEMP0ZSQNc,Morning Yoga for Tight & Sore Muscles - DEEP STRETCH,Morning Yoga,FALSE,2021-03-18,10:15:01,25:29,781605,23204,1623,en,Howto & Style
Yoga with Kassandra,gowP3UeSAqY,10 min Intermediate Morning Yoga - FLEXIBILITY FLOW,Morning Yoga,FALSE,2021-03-15,10:15:01,12:37,168597,5734,456,en,Howto & Style
Yoga with Kassandra,YzelRvefimk,30 min INTERMEDIATE Full Body Vinyasa Flow - NO PROPS,Vinyasa Flow Yoga,FALSE,2021-03-11,11:15:01,31:32,470220,13633,1040,en,Howto & Style
Yoga with Kassandra,u-2LHkBTpGQ,20 min Morning Yin Yoga Full Body Stretch,Morning Yoga,FALSE,2021-03-08,11:15:01,19:04,201957,5831,523,en,Howto & Style
Yoga with Kassandra,z3UA96-84MU,30 min Bedtime Yin Yoga - Yin for Sleep NO PROPS,Yin Yoga,FALSE,2021-03-04,11:15:02,34:13,372530,7568,233,en,Howto & Style
Yoga with Kassandra,VrIvTyMMwJs,10 min Morning Yoga Full Body Stretch,Morning Yoga,FALSE,2021-03-01,11:15:01,13:41,303147,10614,829,en,Howto & Style
Yoga with Kassandra,GdV8zbmCRaU,"30 min Beginner Yoga - Flexibility, Strength & Balance",Beginner Yoga,FALSE,2021-02-25,11:15:00,36:08,759683,15564,1176,en,Howto & Style
Yoga with Kassandra,hHIUhU-0AtQ,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Morning Yoga,FALSE,2021-02-22,11:15:02,12:51,675534,16177,1080,en,Howto & Style
Yoga with Kassandra,7GXXm3jHYbk,ASTEYA YOGA - Heart Opening Flow and Meditation (Yoga Philosophy),Meditation,FALSE,2021-02-18,11:15:00,50:36,100970,3100,303,en,Howto & Style
Yoga with Kassandra,nPcLlcw82Lc,20 Beginner Bedtime Yoga Stretch - STRETCH & RELAX,Beginner Yoga,FALSE,2021-02-15,11:15:02,20:00,299464,8564,254,en,Howto & Style
Yoga with Kassandra,_LvGTQ3Aq-g,30 min Full Body Yoga - Intermediate Vinyasa Yoga,Intermediate Yoga,FALSE,2021-02-11,11:15:01,31:10,1578518,34912,2508,en,Howto & Style
Yoga with Kassandra,mL1FiciYlj8,10 min Morning Yoga Full Body Stretch,Morning Yoga,FALSE,2021-02-08,11:15:01,11:37,323813,11170,850,en,Howto & Style
Yoga with Kassandra,sVqH6qPDdh0,30 min Yin Yoga for Your Nervous System,Yin Yoga,FALSE,2021-02-04,11:15:02,28:53,512633,11590,600,en,Howto & Style
Yoga with Kassandra,5HDJcEotPg8,Reclined Hero Pose Tutorial - Supta Virasana Saddle Pose,Tutorial,FALSE,2021-02-02,11:15:00,11:11,29547,782,78,en,Howto & Style
Yoga with Kassandra,yxnUdBCBALk,Yoga Réveil Matin 15 minutes - (Yoga en français),Other,FALSE,2021-02-01,11:15:00,16:25,88661,4081,1006,en,Howto & Style
Yoga with Kassandra,z8XNsC_Mvks,Intermediate/Advanced Vinyasa Yoga Flow - Minimal Cues Yoga,Intermediate Yoga,FALSE,2021-01-28,11:15:01,36:06,155748,5571,1039,en,Howto & Style
Yoga with Kassandra,Wv0MfxXjMJU,10 min Morning Yoga for Flexibility,Morning Yoga,FALSE,2021-01-25,11:15:01,11:46,783606,19303,1265,en,Howto & Style
Yoga with Kassandra,ybgqdffxrQE,30 min Beginner Yoga - Therapeutic Hips & Lower Back DEEP STRETCH,Beginner Yoga,FALSE,2021-01-21,11:15:02,30:30,1441667,28350,1580,en,Howto & Style
Yoga with Kassandra,LvifAqaQiT8,15 min Morning Yoga Flow - ENERGIZING MORNING YOGA,Morning Yoga,FALSE,2021-01-18,11:15:00,18:19,1273051,27857,1862,en,Howto & Style
Yoga with Kassandra,kJ_bm5NCWTs,Intermediate to Advanced Vinyasa Yoga - CHALLENGING & FUN FLOW,Intermediate Yoga,FALSE,2021-01-14,11:15:03,50:30,297813,7759,1162,en,Howto & Style
Yoga with Kassandra,qANaxInPFh0,5 min Morning Affirmation Meditation - Positive Thoughts,Morning Yoga,FALSE,2021-01-12,11:15:01,05:15,1171076,22773,656,en,Howto & Style
Yoga with Kassandra,m4hWvu0RGA0,10 min Morning Yoga FULL BODY Stretch for Beginners,Morning Yoga,FALSE,2021-01-11,11:15:00,10:55,389195,12181,621,en,Howto & Style
Yoga with Kassandra,qq2-5waRsVA,"1 Hour BEGINNER Yoga for Strength, Balance & Flexibility - NO PROPS",Vinyasa Flow Yoga,FALSE,2021-01-07,11:15:02,01:15,1059671,16000,958,en,Howto & Style
Yoga with Kassandra,g9N0A_uiM78,10 min MORNING YOGA STRETCH for Beginners - Yoga for Sore Muscles,Beginner Yoga,FALSE,2021-01-05,11:15:00,13:48,457349,13138,938,en,Howto & Style
Yoga with Kassandra,3iWaAxjHdkc,30 min MORNING Yoga for Hips - DEEP STRETCH NO PROPS,Morning Yoga,FALSE,2021-01-04,11:15:02,29:47,273017,9142,671,en,Howto & Style
Yoga with Kassandra,Ib5Qv62E8MA,1 hour NEW YEAR Intention Setting Yin Yoga & Affirmations - NO PROPS YIN,Yin Yoga,FALSE,2020-12-31,11:15:00,57:58,122992,4315,478,en,Howto & Style
Yoga with Kassandra,VhSpwGwYC_M,20 min Morning Yin Yoga Stretch - FULL BODY Yin Yoga,Morning Yoga,FALSE,2020-12-28,11:15:01,19:24,212035,6004,583,en,Howto & Style
Yoga with Kassandra,3TW8JlveuKs,LOWER BODY Yoga Flow - Intermediate Yoga for Hips & Legs - NO PROPS,Intermediate Yoga,FALSE,2020-12-21,11:15:00,25:05,184582,6368,416,en,Howto & Style
Yoga with Kassandra,9Ujxg_7xCFw,"POWER YOGA for Strength, Flexibility & Balance - INTERMEDIATE YOGA (with Cleo!)",Vinyasa Flow Yoga,FALSE,2020-12-17,11:15:01,43:42,450828,8238,961,en,Howto & Style
Yoga with Kassandra,K6_JxkmPF8I,15 min Morning Yoga TWIST & STRETCH - ALL LEVELS Energizing Flow,Morning Yoga,FALSE,2020-12-14,11:15:00,16:53,1179260,26676,932,en,Howto & Style
Yoga with Kassandra,X4MchDHkJWw,45 min Slow Flow DEEP STRETCH Yoga for Flexibility - STRETCH & RELAX,Vinyasa Flow Yoga,FALSE,2020-12-10,11:15:01,46:13,1653080,33543,2788,en,Howto & Style
Yoga with Kassandra,jXFAIcqFUYg,"COFFEE CHAT - Diet, Exercise, Weight Loss and Body Image Q&A (Part 4)",Other,FALSE,2020-12-08,11:15:01,23:16,49626,2554,473,en,Howto & Style
Yoga with Kassandra,xHvBouTLjbE,"Side Plank Pose Tutorial, Tips & Tricks - Vasisthasana Yoga Pose",Tutorial,FALSE,2020-12-07,11:15:03,10:50,19296,741,73,en,Howto & Style
Yoga with Kassandra,BCfzvOZ7rI4,30 min Relaxing Yoga in BED - Bedtime Stretches for ALL LEVELS,Evening/Bedtime Yoga,FALSE,2020-12-03,11:15:01,28:17,322248,8629,243,en,Howto & Style
Yoga with Kassandra,0BU-kza1sx8,20 min Morning Power Yoga Flow - Intermediate Morning Yoga,Morning Yoga,FALSE,2020-11-30,11:15:01,21:08,642901,14787,632,en,Howto & Style
Yoga with Kassandra,Z0bSRkaaJk0,Full Moon Yoga Flow - Yoga for Abundance & Gratitude,Vinyasa Flow Yoga,FALSE,2020-11-26,11:15:02,32:27,185261,7420,708,en,Howto & Style
Yoga with Kassandra,T5v8wMYWT9c,20 min Morning Yin Yoga Full Body Stretch - NO PROPS (with Cleo!),Morning Yoga,FALSE,2020-11-23,11:15:02,23:35,586115,13952,1036,en,Howto & Style
Yoga with Kassandra,lO8dxlTrLB8,Yin Yoga and Affirmations for HOPE & PEACE - Full Body Stretch NO PROPS,Yin Yoga,FALSE,2020-11-19,11:15:04,54:46,130337,3938,403,en,Howto & Style
Yoga with Kassandra,CBz3bNwvmdw,COFFEE CHAT - Teaching ONLINE and in-person Q&A (Part 3),Other,FALSE,2020-11-17,11:15:01,45:10,19014,649,110,en,Howto & Style
Yoga with Kassandra,yTggTF7OkQ4,15 min Morning Yoga Practice - FULL BODY Sunrise Yoga Flow,Morning Yoga,FALSE,2020-11-16,11:15:03,16:47,750386,17289,653,en,Howto & Style
Yoga with Kassandra,6QnKSWm0lR8,New Moon Yoga - Slow Flow Stretch To Set Intentions,Vinyasa Flow Yoga,FALSE,2020-11-12,11:15:03,34:37,153526,6433,675,en,Howto & Style
Yoga with Kassandra,zAnEOUUaoLE,COFFEE CHAT - Your Yoga Questions Answered! (Part 2),Other,FALSE,2020-11-10,11:15:03,20:42,25862,1002,122,en,Howto & Style
Yoga with Kassandra,-JuN7kZbbvg,15 min Morning Yin Yoga Stretch - NO PROPS (with Luna!),Morning Yoga,FALSE,2020-11-09,11:15:01,18:15,574526,15799,2157,en,Howto & Style
Yoga with Kassandra,Tkat5PfltLY,COFFEE CHAT - Personal Q&A (Part 1),Other,FALSE,2020-11-05,11:15:04,24:51,64479,2094,234,en,Howto & Style
Yoga with Kassandra,z0G3QQ4RoEw,Malasana Yogi Squat Pose Tutorial - Tips & Tricks for Beginners,Beginner Yoga,FALSE,2020-11-03,11:15:02,12:08,69945,2030,127,en,Howto & Style
Yoga with Kassandra,UubX5t_GzhQ,10 min Morning Yoga - Full Body Vinyasa Flow ALL LEVELS,Morning Yoga,FALSE,2020-11-02,11:15:01,13:05,386549,13047,491,en,Howto & Style
Yoga with Kassandra,vClE_mH5OCE,30 min Morning Yoga Flow - Intermediate Full Body Vinyasa (with Luna!),Morning Yoga,FALSE,2020-10-29,10:15:02,32:51,515376,15689,1110,en,Howto & Style
Yoga with Kassandra,-GPwn-KFARw,15 min Morning Yin Yoga Stretch for Beginners - NO PROPS (with Cleo!),Morning Yoga,FALSE,2020-10-26,10:00:01,16:52,488000,14069,1960,en,Howto & Style
Yoga with Kassandra,GIITzjtk_f8,30 min Intermediate Full Body Yoga - Vinyasa Yoga NO PROPS,Intermediate Yoga,FALSE,2020-10-22,10:00:02,30:21,716388,17650,1205,en,Howto & Style
Yoga with Kassandra,uh9u0-jYRhk,10 min Morning Yoga Stretch - ENERGIZE Your Day!,Morning Yoga,TRUE,2020-10-19,10:00:13,11:16,161730,5202,317,en,Howto & Style
Yoga with Kassandra,W81L0B2P_U0,Solar Plexus Chakra Flow - 45 min Manipura Yoga for POWER,Chakra Yoga,FALSE,2020-10-15,10:00:07,44:49,211121,6975,533,en,Howto & Style
Yoga with Kassandra,QYDzRdF2B1s,WELCOME to the NEW Yoga with Kassandra studio! 😍,Other,FALSE,2020-10-13,10:00:07,04:06,39097,2912,554,en,Howto & Style
Yoga with Kassandra,LB8XizzBUyM,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Beginner Yoga,FALSE,2020-10-12,10:00:07,10:43,317265,7833,171,en,Howto & Style
Yoga with Kassandra,F5LnQEAS39c,Yin Yoga & Affirmations for Healthy Aging 🎉BIRTHDAY YIN YOGA 🎂,Yin Yoga,TRUE,2020-10-08,10:00:02,45:18,65262,3085,1093,en,Howto & Style
Yoga with Kassandra,yigadoKHUVM,10 min Morning Yoga Full Body Stretch for Beginners,Morning Yoga,FALSE,2020-10-05,10:00:23,12:49,1917234,33334,1758,en,Howto & Style
Yoga with Kassandra,56FiwujrxZk,45 min Sacral Chakra Yoga - Yoga for HIPS Strength & Stretch,Chakra Yoga,FALSE,2020-10-01,10:00:02,43:35,149091,5091,448,en,Howto & Style
Yoga with Kassandra,T3vtvq-d2gc,10 min Morning Yoga Stretch to Wake Up - ALL LEVELS NO PROPS,Morning Yoga,FALSE,2020-09-28,10:00:26,12:33,379816,10532,532,en,Howto & Style
Yoga with Kassandra,fQLMWwJoKJ0,Slow Flow for Stress Relief & Intuition - Intermediate Vinyasa Yoga,Intermediate Yoga,FALSE,2020-09-24,10:00:10,38:07,513751,11575,1103,en,Howto & Style
Yoga with Kassandra,vOukJVt56os,Thread the Needle Pose Yoga Pose Tutorial - Parsva Balasana Tips & Tricks,Tutorial,FALSE,2020-09-22,10:00:12,08:04,58466,1139,81,en,Howto & Style
Yoga with Kassandra,_ygyG1l3B-E,10 min Morning Yoga NO PROPS Energizing Stretch for Beginners,Morning Yoga,FALSE,2020-09-21,10:00:17,11:50,437827,12421,703,en,Howto & Style
Yoga with Kassandra,rTcGy-KgCz4,Root Chakra Grounding Yoga Flow - Lower Body Muladhara Yoga,Vinyasa Flow Yoga,FALSE,2020-09-17,10:00:24,38:14,544082,6883,445,en,Howto & Style
Yoga with Kassandra,2xJ2Iip2SR0,15 min Evening Yoga Stretch - NO PROPS Bedtime Yoga Stretches,Evening/Bedtime Yoga,FALSE,2020-09-14,10:00:00,17:08,375926,8814,271,en,Howto & Style
Yoga with Kassandra,dQRxfljJc5Y,1 Hour Yin Yoga for Flexibility - Hips & Spine Yoga Deep Stretch,Yin Yoga,FALSE,2020-09-10,10:00:15,55:21,252654,5062,268,en,Howto & Style
Yoga with Kassandra,mcwsW87rg0E,Puppy Pose Tutorial - Anahatasana Melting Heart Tips & Tricks,Tutorial,FALSE,2020-09-08,10:00:10,11:21,55803,1432,120,en,Howto & Style
Yoga with Kassandra,Z2OjEi0iQKw,10 min SUNRISE Yoga for Energy - Morning Yoga Stretch NO PROPS,Morning Yoga,FALSE,2020-09-07,10:00:18,13:22,293400,9843,317,en,Howto & Style
Yoga with Kassandra,UEP4HQ7_Eo0,30 min Evening Yoga Stretch NO PROPS - Bedtime Yoga for Beginners,Beginner Yoga,FALSE,2020-09-03,10:00:07,32:15,353833,9765,525,en,Howto & Style
Yoga with Kassandra,62MLRSp_aus,COFFEE CHAT: Where I've Been & What's Coming!,Other,FALSE,2020-09-01,10:00:02,18:22,36446,1926,597,en,Howto & Style
Yoga with Kassandra,4k2wNc6P10A,45 min MINIMAL CUES Full Body Yoga - Intermediate Vinyasa Yoga,Intermediate Yoga,FALSE,2020-07-30,10:00:03,42:37,366540,8995,888,en,Howto & Style
Yoga with Kassandra,axVXoyB-_2I,Guided Affirmation Meditation for Stress & Anxiety - CALMING Meditation,Meditation,FALSE,2020-07-28,10:00:03,08:58,397381,9128,364,en,Howto & Style
Yoga with Kassandra,Yf3JNlMGrxo,10 min Morning Yoga Stretch for Beginners - Energy Boost Yoga,Morning Yoga,FALSE,2020-07-27,10:00:14,13:44,445490,14006,1178,en,Howto & Style
Yoga with Kassandra,re74GpRNFt4,Yin Yoga & Affirmations for JOY & OPTIMISM - 45 min Full Body Yin,Yin Yoga,FALSE,2020-07-23,10:00:16,45:19,176238,5102,394,en,Howto & Style
Yoga with Kassandra,NUTWhwm04WY,Chair Pose Tutorial - Alignment & Tricks for Beginners - Utkatasana,Beginner Yoga,FALSE,2020-07-21,10:00:10,09:10,25959,846,98,en,Howto & Style
Yoga with Kassandra,BbWmmvPMSGI,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Morning Yoga,FALSE,2020-07-20,10:00:05,11:53,978005,21863,1415,en,Howto & Style
Yoga with Kassandra,1FArjeynCQQ,30 min Intermediate Yoga Flow - CORE & BACK Healthy Spine Yoga,Intermediate Yoga,FALSE,2020-07-16,10:00:00,35:47,322625,7919,474,en,Howto & Style
Yoga with Kassandra,vRVXDefV-Tk,COFEE CHAT 😍 Self-Care during Covid & Channel Updates,Other,FALSE,2020-07-14,15:52:55,51:08,32064,903,153,en-US,Howto & Style
Yoga with Kassandra,xOcehOtyymY,15 min Evening Yoga Stretch - Full Body Bedtime Yoga,Vinyasa Flow Yoga,FALSE,2020-07-13,10:00:30,16:02,871245,19633,958,en,Howto & Style
Yoga with Kassandra,E5ZPoXWdmMg,Yin Yoga for your HEART 💗 Emotional Healing Upper Body Yin - NO PROPS,Yin Yoga,FALSE,2020-07-09,10:00:06,29:04,137075,4626,299,en,Howto & Style
Yoga with Kassandra,-Qq6hp2wb2g,Triangle Pose Alignment & Tips - Yoga for Beginners,Beginner Yoga,FALSE,2020-07-07,10:00:01,07:27,34193,1108,107,en,Howto & Style
Yoga with Kassandra,hkFmlYHSiSU,10 min Morning Yoga - Full Body Beginner Flow NO PROPS NEEDED,Morning Yoga,FALSE,2020-07-06,10:00:14,12:37,238887,7932,673,en,Howto & Style
Yoga with Kassandra,W-e55pc4ZSk,30 min Full Body Yoga Flow - Intermediate Vinyasa Yoga NO PROPS,Intermediate Yoga,FALSE,2020-07-02,10:00:45,31:38,1089381,25295,1493,en,Howto & Style
Yoga with Kassandra,q12gPerylJ4,Guided Chakra Affirmation Meditation - Energy Balance Meditation,Chakra Yoga,FALSE,2020-06-30,10:00:14,09:21,327011,6998,257,en,Howto & Style
Yoga with Kassandra,TUFj6P_FdhU,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Beginner Yoga,FALSE,2020-06-29,10:00:09,12:29,827434,16961,307,en,Howto & Style
Yoga with Kassandra,Nrm_KhZ2HS8,Yin Yoga & Affirmations for HEALING - Full Body NO PROPS Yin,Yin Yoga,FALSE,2020-06-25,10:00:12,34:19,276506,8026,557,en,Howto & Style
Yoga with Kassandra,ZRS0dXit51Q,Tree Pose Alignment & Tips - Yoga for Beginners,Beginner Yoga,FALSE,2020-06-23,10:00:27,06:21,38783,1221,105,en,Howto & Style
Yoga with Kassandra,Gylm5Nkj2xs,10 min Morning Yoga Strength & Stretch - Beginners Yoga,Morning Yoga,FALSE,2020-06-22,10:00:08,13:20,162885,4946,330,en,Howto & Style
Yoga with Kassandra,HymQTrBuuuk,Vinyasa Yoga for Hips - Pigeon Pose DEEP STRETCH,Vinyasa Flow Yoga,FALSE,2020-06-18,10:00:08,35:34,123283,4224,420,en,Howto & Style
